embernevelés	embnev.	Hungarian
embetseksamen	embetseks.	Norwegian
emblem	embl.	English
embléma	embl.	Hungarian
emblematica	emblem.	Latin
emblematisch	emblem.	German
embouteillage	embouteill.	French
embracing	embrac.	English
èmbriolog-	èmbriol.	Russian
embryogén-	embryog.	French
embryolog-	embryol.	Multiple languages
Emden	Emd.	German
ementário	ementár.	Portuguese
ēmeres	ēmer.	Greek, Modern (1453- )
ēmerēsi-	ēmer.	Greek, Modern (1453- )
émergence	émerg.	French
emergencia	emerg.	Spanish
emergency	emerg.	English
emergente	emerg.	Spanish
emergenza	emerg.	Italian
emerger	emerg.	Spanish
emerging	emerg.	English
emeritense	emerit.	Spanish
ēmerodeikt-	ēmerod.	Greek, Modern (1453- )
ēmerolog-	ēmerol.	Greek, Modern (1453- )
emeroteca	emerot.	Italian
Emeryville	Emeryv.	English
émetteur	émett.	French
emfus-	emfus.	Greek, Modern (1453- )
ēmiastikes	ēmiast.	Greek, Modern (1453- )
emigr-	emigr.	Multiple languages
Emirat-	Emir.	French, English
emisión	emis.	Spanish
èmiss-	èmiss.	Russian
émissaire	émiss.	French
emissie	emiss.	Dutch
emission-	emiss.	French, English
emisszió	emissz.	Hungarian
emit-	emit.	English
emlék	eml.	Hungarian
emlékbizottság	emlbiz.	Hungarian
emlékez-	eml.	Hungarian
emlékhely	emlh.	Hungarian
emlékirat	emlir.	Hungarian
emlékkönyvtár	emlkvt.	Hungarian
emlékpályázat	emlpály.	Hungarian
emléktár	emltár.	Hungarian
emléktúra	emltúra.	Hungarian
emlékülés	emlülés.	Hungarian
Emmelshausen	Emmelshaus.	German
emménag-	emménag.	French
Emmendingen	Emmend.	German
emmēnopausē	emmēnop.	Greek, Modern (1453- )
emneblad	emnebl.	Danish
emnehefte	emneh.	Norwegian
emoción-	emoc.	Spanish
emodinamica	emodin.	Italian
emolument	emol.	English
emoterapi-	emoter.	Italian
emotion-	emot.	English
emotiv	emot.	German
emozion-	emoz.	Italian
empathic	empath.	English
empereur	emp.	French
Empfänger	Empfäng.	German
Empfehlungen	Empfehl.	German
emphasis	emphas.	English
empire	emp.	French, English
empirical	empir.	English
empírico	empír.	Spanish
empirija	emp.	Lithuanian
empirikus	empir.	Hungarian
empirisch	empir.	German
emplacement	emplace.	French
empleado	empl.	Spanish
empleo	empl.	Spanish
emploi	empl.	French
employability	employab.	English
employé	empl.	French
employed	employ.	English
employee	empl.	English
employer	empl.	English
employeur	employ.	French
employment	employ.	English
emplumado	emplum.	Spanish
empordan-	empord.	Catalan
emporeuma	empor.	Greek, Modern (1453- )
empower-	empower.	English
empowering	empower.	English
empragkt-	empragk.	Greek, Modern (1453- )
empreendimento	empreendim.	Portuguese
empreinte	empr.	French
empreiteiro-	empreit.	Portuguese
emprend-	emprend.	Spanish
empres-	empres.	Spanish
empresario	empres.	Spanish
empsuhōsē	empsuh.	Greek, Modern (1453- )
Emser	Ems.	German
Emsgebiet	Emsgeb.	German
Emsländisch	Emsländ.	German
émulation	émul.	French
emuls-	emuls.	Multiple languages
émulsif-	émuls.	French
emynau	emyn.	Welsh
enactment	enactm.	English
enallakt-	enallakt.	Greek, Modern (1453- )
enamelist	enamel.	English
enamelling	enamel.	English
enantion	enant.	Greek, Modern (1453- )
enat'mec'niereb-	enat'mec'n.	Georgian
enbannadur	enbann.	Breton
encadrement	encadr.	French
encamp-	encamp.	English
encarg-	encarg.	Spanish
encef-	encef.	Catalan
encefalitis	encef.	Spanish
enceph-	enceph.	English, French
encerra-	encerr.	Spanish
encicloped-	encicl.	Italian, Romanian, Spanish
èncikloped-	èncikl.	Russian
enciklopédia	encikl.	Hungarian
enclosure	enclos.	English
encount-	encount.	English
encourag-	encourag.	Multiple languages
encrucijada	encruc.	Spanish
encuadern-	encuad.	Spanish
encyclop-	encycl.	French, English
encyklop-	encykl.	German
endangered	endanger.	English
endeavour-	endeav.	English
ended	end.	English
endeiktēs	endeikt.	Greek, Modern (1453- )
endelig	endel.	Danish
endemi-	endem.	Multiple languages
endern	end.	German
endettement	endett.	French
endeudamiento	endeud.	Spanish
endgültig-	endgült.	German
endiames-	endiam.	Greek, Modern (1453- )
ending	end.	English
Endlagerung	Endlager.	German
endocrine	endocr.	English, French
endocrinolog-	endocrinol.	French, English
endocrinopathy	endocrinopat.	English
endocytobiolog-	endocytobiol.	English
endodoncia	endod.	Spanish
endodontic-	endod.	English
endodontie	endod.	French
endodonzia	endod.	Italian
endogen-	endog.	Multiple languages
èndogenn-	èndog.	Russian
Endokrine-	Endokr.	German
èndokrinn-	èndokr.	Russian
Endokrinolog-	Endokrinol.	German
endokrinoloģ-	endokrinol.	Latvian
èndokrinolog-	èndokrinol.	Russian
endokrinológia	endokrinol.	Hungarian
endokrinoloj-	endokrinol.	Turkish
èndokrinopatiâ	èndokrinopat.	Russian
endokrynolog-	endokrynol.	Polish
endometriosis	endometr.	English
endoscop-	endosc.	English, French
endoskopi-	endosk.	Slovak, Turkish
endoskopisch-	endosk.	German
endothel-	endothel.	Multiple languages
endourolog-	endourol.	Multiple languages
endovascular	endovasc.	Spanish
endowment	endow.	English
endur-	endur.	Multiple languages
endüstri-	end.	Turkish
enehurodan-	enehurod.	Greek, Modern (1453- )
enēlikon	enēlik.	Greek, Modern (1453- )
enēmer-	enēm.	Greek, Modern (1453- )
enemic	enem.	Catalan
eneolit-	eneolit.	Slovenian
energeiak-	energ.	Greek, Modern (1453- )
energet-	energ.	Multiple languages
ènerget-	ènerg.	Russian
enerģētika	enerģ.	Latvian
ènerghozâjstvo	ènerghoz.	Russian
energia	energ.	Hungarian
energía	energ.	Spanish
ènergiâ	ènerg.	Russian
energiagazdálkodás	energgazdálk.	Hungarian
energiagazdaság	energgazd.	Hungarian
energiahatékonyság	energhaték.	Hungarian
energiaipar	energip.	Hungarian
energiatakarékos	energtakarék.	Hungarian
energidepartement	energidep.	Norwegian
energie	energ.	Dutch
énergie	énerg.	German, French
energiekonom-	energiekon.	Finnish
energifinansiering	energifinans.	Swedish
energiforskningsgruppe	energiforskningsgr.	Norwegian
energihushållning	energihushålln.	Swedish
energij-	energ.	Lithuanian
enerģija	enerģ.	Latvian
energijn-	energ.	Bulgarian
energiöversikt	energiövers.	Swedish
energirapport	energirapp.	Norwegian
energiskogsodling	energiskogsodl.	Swedish
energistatistik	energistat.	Multiple languages
energistic	energ.	English
energisystem	energisyst.	Swedish
energiteknik	energitek.	Swedish
energiuppgift-	energiuppgift.	Swedish
energiverkforbund	energiverkforb.	Norwegian
energochemic-	energochem.	English
energochłonność	energochłon.	Polish
energoelektryk-	energoelektr.	Polish
ènergohimi-	ènergohim.	Russian
ènergohozâjstv-	ènergohoz.	Russian
ènergomašinostroen-	ènergomašinostr.	Russian
energoprojekt-	energoproj.	Czech
ènergosistem-	ènergosist.	Russian
ènergosnabžen-	ènergosnabž.	Russian
ènergotehnolog-	ènergotehnol.	Russian
ènergoustanov-	ènergoustanov.	Russian
énergumène	énergum.	French
enerji-	enerj.	Turkish
enfantin-	enfant.	French
enfermagem	enferm.	Portuguese
enfermedad	enferm.	Spanish
enfermeiro	enferm.	Portuguese
enfermería	enferm.	Spanish
enfermero	enferm.	Spanish
enforcement	enforc.	English
enforcer	enforc.	English
enforcing	enforc.	English
enformasyon	enf.	Turkish
engag-	engag.	German
engagement	engagem.	English
engarrafador	engarraf.	Portuguese
engedély-	enged.	Hungarian
engelsk	engl.	Swedish, Danish
engenh-	eng.	Portuguese
engineer-	eng.	English
enginyer-	eng.	Catalan
England	Engl.	English
englanti-	engl.	Finnish
englez-	engl.	Romanian
Englisch-	Engl.	German
English	Engl.	English
engloutir	englout.	French
engraver	engrav.	English
engraving	engrav.	English
engrenage	engren.	French
enhance-	enhanc.	English
enhedsværd-	enhedsværd.	Danish
enhet-	enhet.	Swedish
énigm-	énigm.	French
enigmatsk-	enigm.	Croatian
Enigmistica	Enigm.	Italian
eniologie	eniol.	Czech
enjinering	enj.	Indonesian
enjiniring	enj.	Indonesian
enkelt	enk.	Danish
Enkhuizen	Enkhuiz.	Dutch
enlarg-	enlarg.	English
enlig	enl.	Swedish
enlightened	enlight.	English
enlightenment	enlight.	English
ennakkotietoj-	ennakkotiet.	Finnish
enneagram	enneagr.	English
ennoblissement	ennobl.	French
enoikiaz-	enoikiaz.	Greek, Modern (1453- )
enòleg	enòl.	Catalan
enolog-	enol.	Italian
enōmen-	enōm.	Greek, Modern (1453- )
enoplos	enopl.	Greek, Modern (1453- )
enoriak-	enor.	Greek, Modern (1453- )
enōsis	en.	Greek, Modern (1453- )
enotècni-	enotèc.	Italian
enôtnost-	enôtn.	Slovenian
enquesta	enq.	Catalan, Spanish
enquêt-	enq.	French
enquir-	enq.	English
enregistr-	enregist.	Spanish, French
enrichi-	enrich.	French
enrichment	enrich.	English
enrolled	enroll.	English
enrollment	enroll.	English
enrolment	enrol.	English
ensaio	ens.	Portuguese
ensayo	ens.	Spanish
enseignant	enseign.	French
enseignement-	enseign.	French
enseñante	enseñ.	Spanish
enseñanza	enseñ.	Spanish
ensenyament	enseny.	Catalan
enskild	ensk.	Swedish
ensoleillé	ensol.	French
ensoña-	ensoñ.	Spanish
enstitu-	enst.	Turkish
entatik-	entatik.	Greek, Modern (1453- )
Entbindung	Entbind.	German
entdecken	entdeck.	German
Entdeckung	Entdeck.	German
enteral	enter.	English
entering	enter.	English
enterobacteri-	enterobact.	English
ènterobakteri-	ènterobakt.	Russian
entérocoque	entéroc.	French
enterolog-	enterol.	Multiple languages
enterostomal	enteros.	English
enterpreneur	enterp.	English
enterprise-	enterp.	English
entertain-	entertain.	English
Entgiftung	Entgift.	German
enthousias-	enthous.	French
enthusiast	enthus.	English
entidad	entid.	Spanish
Entomofaunistik	Entomofaunist.	German
entomolog-	entomol.	Multiple languages
èntomolog-	èntomol.	Russian
entomopathogen-	entomopathog.	English
entonnoir	entonn.	French
entraid-	entraid.	French
entrain-	entrain.	French
entrance	entr.	English
entrecorrient-	entrecorr.	Spanish
entrecultur-	entrecult.	French
entren-	entren.	Spanish
entrepr-	entrep.	French
entretenimiento	entreten.	Spanish
entretien	entret.	French
entrophication	entroph.	English
entrust-	entrust.	English
Entschädigung	Entschäd.	German
entscheiden	entscheid.	German
Entscheidung-	Entscheid.	German
Entsorgung	Entsorg.	German
Entspannung	Entspann.	German
entsprechen	entsprech.	German
Entstaubung	Entstaub.	German
entstehen	entsteh.	German
Entstehung	Entsteh.	German
entusiast	entus.	Swedish
Entwässerung	Entwässer.	German
entwerfen	entwerf.	German
entwickeln	entwick.	German
Entwicklung	Entwickl.	German
Entzündung-	Entzünd.	German
enumeration	enumer.	English
enumerative	enumer.	English
envahi-	envah.	French
envanter-	envant.	Turkish
envasad-	envas.	Spanish
envejec-	envejec.	Spanish
envelhec-	envelhec.	Portuguese
envelop-	envel.	Multiple languages
enviroanaly-	enviroanal.	English
environ	env.	French
environment-	environ.	English
environnement	environ.	French
envision	envis.	English
envol-	envol.	French
enwisdomization	enwisdomiz.	English
ènzimohimi-	ènzimohim.	Russian
ènzimolog-	ènzimol.	Russian
ènzimopatolog-	ènzimopatol.	Russian
ènzimoterap-	ènzimoter.	Russian
enzyklopädi-	enzykl.	German
enzym-	enzym.	French, English
Enzymforschung-	Enzymforsch.	German
enzymochem-	enzymochem.	English, German
enzymolog-	enzymol.	Multiple languages
Enzymprodukti-	Enzymprod.	German
éolienne	éol.	French
eōthino	eōth.	Greek, Modern (1453- )
epaggelm-	epagg.	Greek, Modern (1453- )
epanapatr-	epanapatr.	Greek, Modern (1453- )
épargn-	épargn.	French
eparh-	eparh.	Russian
epatobiliare	epatobil.	Italian
epatolog-	epatol.	Italian
ēpeirōt	ēpeir.	Greek, Modern (1453- )
ependusis	epend.	Greek, Modern (1453- )
epetēris	epet.	Greek, Modern (1453- )
Epfendorf	Epfend.	German
ephemer-	ephemer.	English
Ephor-	Ephor.	German
epibiosē	epib.	Greek, Modern (1453- )
épic-	épic.	French
epicur-	epicur.	English
epidemiolog-	epidemiol.	Multiple languages
èpidemiolog-	èpidemiol.	Russian
epidemiolóx-	epidemiol.	Galician
Epidermophythie	Epidermophyth.	German
epidotēsē	epidot.	Greek, Modern (1453- )
epifania	epifan.	Danish
epigenetics	epigenet.	English
epigraf-	epigr.	Spanish
èpigrafika	èpigr.	Russian
epigraph-	epigr.	Multiple languages
epiheirēmatik-	epiheirēmat.	Greek, Modern (1453- )
epiheirēsē	epiheir.	Greek, Modern (1453- )
epikairot-	epikairot.	Greek, Modern (1453- )
epikoinōnia	epikoin.	Greek, Modern (1453- )
epikour-	epikour.	Greek, Modern (1453- )
epikrat-	epikr.	Greek, Modern (1453- )
epileg-	epileg.	Greek, Modern (1453- )
epileptogen-	epileptog.	English
epileptolog-	epileptol.	Multiple languages
epimelētērio	epimelēt.	Greek, Modern (1453- )
epimorf-	epimorf.	Greek, Modern (1453- )
epioptic-	epiopt.	English
epious-	epious.	Greek, Modern (1453- )
épiphanie	épiphan.	French
epiphyti-	epiphyt.	Multiple languages
epiptōs-	epipt.	Greek, Modern (1453- )
epirroē	epirr.	Greek, Modern (1453- )
episcopal	episcop.	English
episkeps-	episkeps.	Greek, Modern (1453- )
episkept-	episkept.	Greek, Modern (1453- )
episkop-	episk.	Greek, Modern (1453- )
épisode	épis.	French
episodio	epis.	Spanish
épisodique	épis.	French
Epistem-	Epistem.	Greek, Modern (1453- )
epistemol-	epistemol.	Latin
épistemol-	épistemol.	French
epistola	epist.	Latin
épistolaire	épistol.	French
epistrofē	epistr.	Greek, Modern (1453- )
epistula	epist.	Spanish
épít-	ép.	Hungarian
epitērēsē	epitēr.	Greek, Modern (1453- )
építésgazdaság	épgazd.	Hungarian
építéstechnika	éptech.	Hungarian
építéstervezés	épterv.	Hungarian
építéstudomány	éptud.	Hungarian
építésügy	épü.	Hungarian
építész-	épít.	Hungarian
építészettörténet	építtört.	Hungarian
építészettudomány	építtud.	Hungarian
építészmérnök	építmérn.	Hungarian
építésztervez-	építtervez.	Hungarian
epithelial	epithel.	English
epitheōrēsis	epitheōr.	Greek, Modern (1453- )
építmény	építm.	Hungarian
építőanyag	épa.	Hungarian
építőanyagipar	épaip.	Hungarian
építőipar	épip.	Hungarian
építőkisipar	épkisip.	Hungarian
építőmérnök	épmérn.	Hungarian
építőmunkás	épmunk.	Hungarian
építőművészet	épműv.	Hungarian
építőtábor	éptáb.	Hungarian
epītropē	epītr.	Greek, Modern (1453- )
epizooti-	epizoot.	Multiple languages
epizootiológico	epizootiol.	Spanish
epizootolog-	epizootol.	Multiple languages
Epochenforschung	Epochenforsch.	German
èpoksidn-	èpoksid.	Russian
eponymist	eponym.	English
epopteia	epopt.	Greek, Modern (1453- )
épouvantable	épouvant.	French
Eppelheim	Eppelh.	German
Eppingen	Epp.	German
epsilon	epsil.	Greek, Modern (1453- )
eptalof-	eptal.	Greek, Modern (1453- )
eptanēs-	eptanēs.	Greek, Modern (1453- )
épületfelújítás	épülfelújít.	Hungarian
épületfenntartás	épülfenntart.	Hungarian
épületgépész-	épülgép.	Hungarian
épületgépészet	épülgép.	Hungarian
epurare	epur.	Romanian
épuration	épur.	French
equal-	equal.	English
Equateur	Equat.	French
equation	equ.	English, French
Equator-	Equat.	English, French
equestrian	equest.	English
équilibre	équilib.	French
equilibrium	equilib.	English
équinoxe	équin.	French
equipagg-	equip.	Italian
equipamento	equip.	Portuguese
equipamiento	equip.	Spanish
équipement	équip.	French
equipment	equip.	English
équitation	équit.	French
equivalen-	equiv.	English
équivalen-	équiv.	French
eradication	erad.	French, English
erakund-	erakund.	Basque
erariale	erar.	Italian
erasiteh-	erasiteh.	Greek, Modern (1453- )
eratein-	erat.	Greek, Modern (1453- )
Eräugnis-	Eräugn.	German
Erbach-	Erbach.	German
erbar-	erb.	Romanian
Erbauungsliteratur	Erbauungslit.	German
erborist-	erbor.	Italian
Erbpflege	Erbpfl.	German
Erbrecht	Erbr.	German
Erbschaft	Erbsch.	German
Erdebeschreibung	Erdebeschreib.	German
érdekes-	érdek.	Hungarian
érdekvédel-	érdekvéd.	Hungarian
erdész-	erd.	Hungarian
erdészet	erd.	Hungarian
erdészettörténet	erdtört.	Hungarian
erdészettudomány	erdtud.	Hungarian
Erdgeschichte	Erdgesch.	German
Erdiözese	Erdiöz.	German
Erdkörper	Erdkörp.	German
Erdkund-	Erdkd.	German
Erdmagnetismus	Erdmagn.	German
Erdmannhaus-	Erdmannhaus.	German
Erdmessung	Erdmess.	German
Erdölforschung-	Erdölforsch.	German
Erdölindustr-	Erdölind.	German
Erdölverarbeitung	Erdölverarb.	German
erdőmérnök	erdőmérn.	Hungarian
Erdteil	Erdtl.	German
erdwissenschaftlich	erdwiss.	German
eredmény-	eredm.	Hungarian
eredményjelentés	eredmjel.	Hungarian
eredménymérés	eredmm.	Hungarian
eredményösszefoglal-	eredmösszefogl.	Hungarian
Ereign-	Ereign.	German
érembiennálé	érembienn.	Hungarian
éremgyűjtő	éremgy.	Hungarian
éremművészet	éremműv.	Hungarian
éremtan	éremt.	Hungarian
érettségi-	éretts.	Hungarian
ereun-	ereun.	Greek, Modern (1453- )
èrevansk-	èrevan.	Russian
Erfahrung	Erfahr.	German
Erfassung	Erfass.	German
erfelijkheid	erfelijkh.	Dutch
Erfinder	Erfind.	German
Erfindung	Erfind.	German
Erforschung-	Erforsch.	German
Erfrischung	Erfrisch.	German
Erftkreis	Erftkr.	German
Erftlandschaft	Erftlandsch.	German
Erftstadt	Erftst.	German
Erfüll-	Erfüll.	German
Erfurt-	Erf.	German
Ergänzung	Ergänz.	German
ergasia	erg.	Greek, Modern (1453- )
ergasterion	ergast.	Greek, Modern (1453- )
ergatik	erg.	Greek, Modern (1453- )
Ergebnis-	Ergeb.	German
ergodēg-	ergod.	Greek, Modern (1453- )
ergodic	ergod.	English
ergoheiro	ergoh.	Greek, Modern (1453- )
ergolēptik-	ergolēpt.	Greek, Modern (1453- )
ergology	ergol.	English
ergōn	erg.	Greek, Modern (1453- )
ergonologia	ergonol.	Portuguese
ergonom-	ergon.	Multiple languages
ergonómia	ergon.	Hungarian
èrgonomik-	èrgon.	Russian
ergotax-	ergotax.	Greek, Modern (1453- )
ergoterap-	ergoter.	Lithuanian
Ergotherap-	Ergother.	German, Greek, Modern (1453- )
erhalten	erhalt.	German
Erhaltung-	Erhalt.	German
Erhebung	Erheb.	German
Erholung	Erhol.	German
erhverv	erhv.	Danish
Ericastiftelse	Ericastift.	Swedish
erikoisjulkaisu	erikoisjulk.	Finnish
erikoiskuljetus-	erikoiskulj.	Finnish
erilli-	erill.	Finnish
erindringer	erindr.	Danish
erinnofilie	erinnofil.	Dutch
eripain-	erip.	Finnish
erityis	erit.	Finnish
Erkelenz-	Erkelenz.	German
Erkenn-	Erkenn.	German
erkidego-	erkideg.	Basque
erkölcs	erkl.	Hungarian
erkölcsteológia	erklteol.	Hungarian
Erkrankung-	Erkrank.	German
Erkundung	Erkund.	German
Erlaubnis	Erlaub.	German
Erläuterung-	Erläut.	German
erleben	erleb.	German
Erlebnis	Erleb.	German
Erlenbach	Erlenb.	German
Erleuchtung	Erleucht.	German
ermächtig-	ermächtig.	German
ermēneia	ermēn.	Greek, Modern (1453- )
ermitage	ermit.	French
Ermittlung	Ermittl.	German
Ermlandbuch	Ermlandb.	German
ernæring	ernær.	Danish
Ernährung	Ernähr.	German
Erneuerung	Erneu.	German
Ernteermittlung	Ernteermittl.	German
Ernteprodukt-	Ernteprod.	German
Eröffnung	Eröff.	German
erosion	eros.	English
erotic	erot.	English
erotika	erot.	Multiple languages
érotique	érot.	French
erotyka	erot.	Polish
èroziâ	èroz.	Russian
erradic-	errad.	Spanish
Erreger	Erreg.	German
erreichen	erreich.	German
ersättare	ersätt.	Swedish
erscheinen	erschein.	German
Erscheinung	Erschein.	German
erschienene	erschien.	German
Erschliessung-	Erschliess.	German
Erschütterung	Erschütt.	German
erstatler-	erstat.	German
erstatning	erstat.	Danish
Erstattung	Erstatt.	German
értékel-	érték.	Hungarian
értékelemzés	értékelemz.	Hungarian
értékelés	érték.	Hungarian
értékesít-	értékes.	Hungarian
értekezés	értek.	Hungarian
értekezlet	értekezl.	Hungarian
értékpapír	értékpap.	Hungarian
értékszociológia	értékszociol.	Hungarian
